source,native_id,id,requirement_title,requirement_description,naics,estimated_value,est_value_unit,solicitation_date,award_date,office,place_city,place_state,place_country,contract_type,set_aside,loaded_at,extra
DOS,,890aa9d6da25b298867727689d07c087,Law Enforcement Equipment,"Airsoft training weapons, gas masks and AK accessories for the Moldovan Police Special Mission Units",,250000.0,>$250K AND <$500K,2025-02-01,2025-03-31,INL/EA,,,Moldova,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:06:00'}"
DOS,,90fb898d81001d4b161b630f10f9d5ef,Professional and Management Development Training,Training and advising for Albanian efforts against money laundering ,,150000.0,>$150K AND <$250K,2025-05-01,2025-06-30,INL/EA,,,Albania,,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,3a34570a0863e4992f197954103964ab,Aircraft Manufacturing,"UAS and UAS spare parts, C-UAS equipment ",,10000000.0,>$10M AND <$20M,2025-05-01,2025-06-30,INL/EA,,,Ukraine,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:46:00'}"
DOS,,79147f315f7f4fee2e90cef4985a7ce7,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers","Medical equipment, IFAKs, uniforms, PPE, tecatical equipment ",,20000000.0,>$20M AND <$50M,2025-05-01,2025-06-30,INL/EA,,,Ukraine,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:46:00'}"
DOS,,ee262378ba82413b1884c73629f71308,Law Enforcement Equipment,Weapons and ammunition ,,20000000.0,>$20M AND <$50M,2025-05-01,2025-06-30,INL/EA,,,Ukraine,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:46:00'}"
DOS,,57841755a3cd77c99a90af4c67484a13,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,"Various IT hardware and software equipment: computers, servers, laptops, workstations, tablets, etc",,10000000.0,>$10M AND <$20M,2025-05-01,2025-06-30,INL/EA,,,Ukraine,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:46:00'}"
DOS,,fc246919ceb70ecd3ed87f2f1754ec34,Office Equipment Merchant Wholesalers,"Various office equipment and furniture: tables, chairs, air conditioners, etc",,1000000.0,>$1M AND <$5M,2025-05-01,2025-06-30,INL/EA,,,Ukraine,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:46:00'}"
DOS,,176f6e4aef3e10b9658f4c31c0fc9e2a,Electronic and Appliance store 443142 Computer equipment stores  42321 Furniture Merchant Wholesalers,INL Ukraine will assist the OPG with equiping their Reception areas in regional offices with IT equipment and furniture,,150000.0,>$150K AND <$250K,2025-05-01,2025-06-30,INL/EA,,,Ukraine,,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,e4f62346113e8f7d0578902d5cf366b8,Boat Dealers,Small Boat Procurement,,5000000.0,>$5M AND <$10M,2025-05-01,2025-06-30,INL/EA,,,Vietnam,,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'Three to five years ', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 16:56:00'}"
DOS,,033d1c1c7732107875a442de22b8b990,Maritime Law Enforcement training facility construction and fishing vessel dealer,Maritime Law Enforcement Training Facilities,,1000000.0,>$1M AND <$5M,2025-05-01,2025-06-30,INL/EA,,,Vietnam,,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'Three to five years ', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 16:56:00'}"
DOS,,62368f20c9547a231eec73322cf0e2d7,Law Enforcement Equipment,Body Worn Cameras,,500000.0,>$500K AND <$1M,2025-05-01,2025-06-30,INL/EA,,,Serbia,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'Axon', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Sole Source\xa0', 'modified': '2024-12-17 17:06:00'}"
DOS,,0e8b28a71911c40de4e5f3abe3aba054,Computer and Peripheral Equipment Manufacturing,Hardware,,250000.0,>$250K AND <$500K,2025-05-01,2025-06-30,INL/EA,,,Serbia,Other ,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:06:00'}"
DOS,,4e905ae9479f524af01284a9f39b8ab7,Law Enforcement Equipment,Explosive Ordanance Disposal equipment,,5000000.0,>$5M AND <$10M,2025-08-01,2025-09-30,INL/EA,,,Ukraine,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:46:00'}"
DOS,,cb6edc5e9de6e8df04dc7e45a12fbe1a,Boat Dealers,Boats and maritime equipment,,5000000.0,>$5M AND <$10M,2025-08-01,2025-09-30,INL/EA,,,Ukraine,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:46:00'}"
DOS,,e5c2435cc28240e43b48ee525503b0ce,Electronic and Appliance store 443142 Computer equipment stores  423430 Computer data storage devices merchant wholesalers,INL Ukraine will assist the OPG with development of the eCase Management System ,,10000000.0,>$10M AND <$20M,2025-08-01,2025-09-30,INL/EA,,,Ukraine,,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,2a83429686d8f1ef5017c63aae883e98,Law Enforcement Equipment,Maritime Law Enforcement Training Gear,,250000.0,>$250K AND <$500K,2025-08-01,2025-09-30,INL/EA,,,Vietnam,,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:06:00'}"
DOS,,be940d1d90fda21447bee83178ff39ae,Law Enforcement Equipment,Mobile x-ray van ,,250000.0,>$250K AND <$500K,2025-08-01,2025-09-30,INL/EA,,,Vietnam,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 17:07:00'}"
DOS,,9fa405908ffb4e63c427a5e7e1283767,Audio and Video Equipment Manufacturing,Shooting Simulator,,250000.0,>$250K AND <$500K,2025-08-01,2025-09-30,INL/EX,,,Panama,Other ,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:53:00'}"
DOS,,26b56187597eb73980ab96ee9bab54e5,"All Other Professional, Scientific, and Technical Services",To support PSC contracts for HNP,,500000.0,>$500K AND <$1M,2024-11-01,2024-12-31,INL/GPP,,,Haiti,,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'Three to five years ', 'facility_security_clearance': 'Other ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Exercise of Option', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:08:00'}"
DOS,,b9ac41553dea152f08ea899ef44b918f,Other Heavy and Civil Engineering Construction,Refurbish and renovate at least one main commissariat  per department for a total of 10 HNP Commisariats,,1000000.0,>$1M AND <$5M,2025-02-01,2025-03-31,INL/GPP,,,Haiti,,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'Three to five years ', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:08:00'}"
DOS,,3e36bda327002f8541b9e16fd357f6e3,Boats Building,"Coast Guard Infrastructure and Equipment, including Boats purchases",,5000000.0,>$5M AND <$10M,2025-02-01,2025-03-31,INL/GPP,,,Haiti,,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:08:00'}"
DOS,,ef719426f5cb6989bfe9c9f02d73bf1f,"All Other Professional, Scientific, and Technical Services",Establishment of Automated Finerprint Identification System (AFIS),,250000.0,>$250K AND <$500K,2025-02-01,2025-03-31,INL/GPP,,,Haiti,,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'Other ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:08:00'}"
DOS,,4f73f8938fe13cd2038a051b37dece84,Other Heavy and Civil Engineering Construction,Haitian Modular Prison - Phase I,,10000000.0,>$10M AND <$20M,2025-02-01,2025-03-31,INL/GPP,,,Haiti,,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'Three to five years ', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:08:00'}"
DOS,19AQMM220072,3c95ddf969e107e8145e02dec846030a,"All Other Professional, Scientific, and Technical Services",Subject matter experts embedded in the HNP and police academy support,,10000000.0,>$10M AND <$20M,2025-05-01,2025-06-30,INL/GPP,,,Haiti,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'Three to five years ', 'facility_security_clearance': 'Other ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'Shield Points', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Exercise of Option', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:08:00'}"
DOS,19AQMM24C0120,ef54946d0be7f2d44a1d15b23a30cc74,Administrative Management and General Management Consulting Services,International Police Peacekeeping Support (IPPOS) Services,,1000000.0,>$1M AND <$5M,2025-09-30,2025-09-22,INL/GPP,Mclean,Virginia,United States,Labor-hour,Small Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'Other ', 'past_competition': 'Competitive', 'past_setaside': 'Small Business', 'incumbent_contractor': 'Hanlon Group,LLC', 'contract_vehicle': 'Labor Hours', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Exercise of Option', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:05:00'}"
DOS,SINLEC24CA5018,6d5e2c374082dcbec86680d7459902b0,"All Other Professional, Scientific, and Technical Services",To support travel services to HNP,,1000000.0,>$1M AND <$5M,2025-08-01,2025-09-30,INL/GPP,,,Haiti,,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'SCG', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Exercise of Option', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:08:00'}"
DOS,191NLE20C0023,50e73dbbd74426791c1ac0202af30f4f,Training facility and services,Contract for domestic training facility and services,,250000.0,>$250K AND <$500K,2025-05-01,2025-06-30,INL/KM,Sterling,Virginia,United States,Other ,Small Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'Three to five years ', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'Small Business', 'incumbent_contractor': 'BFSaul', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Exercise of Option', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:07:00'}"
DOS,,06bbd0749c49f4d019dcd76fe80a13f4,Professional and Management Development Training,Instructional Systems Design and Development,,1000000.0,>$1M AND <$5M,2025-05-01,2025-06-30,INL/KM,TBD,TBD,United States,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'Three to five years ', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Hybrid', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Set Aside\xa0', 'modified': '2024-12-17 17:07:00'}"
DOS,,5d603416e882d26304fbaf118356e63f,"Fuels, oil, manufacturing",Aviation Jet Fuel Services,,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/WHP,,,Peru,Other ,Small Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'Three to five years ', 'facility_security_clearance': 'nan', 'past_competition': 'Sole Source', 'past_setaside': 'Small Business', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Sole Source\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,325bc393ae7a7fd1fc92af26f98c2fda,Other Scientific and Technical Consulting Services,Advanced Digital Forensics Training Services,,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/WHP,,,Trinidad and Tobago,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': '8(a) Competitive\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,93f80eba898768ef00a3846e96538c4a,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Computer Network equipment and Cyber Security equipment,,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/WHP,,,Trinidad and Tobago,Other ,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,8269e4586f1cbb524d895f26777d48e7,Custom Computer Programming Services,Virtual reality tactical training system for La Muralla,,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/WHP,,,Mexico,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,c5302b47e92918021527181c79eb22c7,"Analytical instruments (e.g., chromatographic, photometers, spectrographs) merchant wholesalers","Veterinary and training equipment for Federal and State Canine Units. Advanced medical, tactical, and training equipment to modernize the resources of the Mexican State and Federal Canine Units.",,5000000.0,>$5M AND <$10M,2024-11-01,2024-12-31,INL/WHP,,,Mexico,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'Three to five years ', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,24aab0c45c43ba09d52466a81fca8b2b,Prefabricated Metal Building and Component Manufacturing,111 prefabricated kennels and installation services at different locations within Mexico.,,1000000.0,>$1M AND <$5M,2024-11-01,2024-12-31,INL/WHP,,,Mexico,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,e2dac127ab6803cb0660da3071148f1c,Analytical Laboratory Instrument Manufacturing,FTIR instruments for detection of drugs and chemical substances,,1000000.0,>$1M AND <$5M,2024-11-01,2024-12-31,INL/WHP,,,Mexico,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,ab83877319ddd5e39a6839f6c9a67176,Professional and Management Development Training,"Design and delivery of an advanced-level training to  cover high-level investigative techniques, legal adherence, and tactical operations relevant to narcotics law enforcement.",,1000000.0,>$1M AND <$5M,2024-11-01,2024-12-31,INL/WHP,,,Mexico,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Hybrid', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,7399364bcc24de1a0cc853231f89f5a4,"Brick, Stone and Related Construction Material",El Salvador Construction Materials,,150000.0,>$150K AND <$250K,2024-11-01,2024-12-31,INL/WHP,,,El Salvador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:53:00'}"
DOS,,f574d96ed5cd7bca77fd5a840358467b,HVAC equipment merchant wholesalers,El Salvador Air Conditioners Purchases,,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/WHP,,,El Salvador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:53:00'}"
DOS,,d65f4bb54b60bd8b1d778e217a1f10c8,Contract Staffing Service,El Salvador Personal Services Contract (7 x$250K each),,1000000.0,>$1M AND <$5M,2024-11-01,2024-12-31,INL/WHP,,,El Salvador,Labor-hour,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Labor Hours', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:53:00'}"
DOS,,3a1b0e04dbc3c1ea20ea045ec8ebac3e,Analytical Laboratory Instrument Manufacturing,El Salvador Investigative Equipment purchase,,250000.0,>$250K AND <$500K,2024-11-01,2024-12-31,INL/WHP,,,El Salvador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:53:00'}"
DOS,,158735a4da9ba614d858ed3a4db76278,Custom Computer Programming Services,Case Management System for Financial Investigation,,150000.0,>$150K AND <$250K,2024-11-01,2024-12-31,INL/WHP,,,Belize,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:53:00'}"
DOS,,763541f176181f0f10a4965e067bb4ec,Custom Computer Programming Services,Analytical Software for Collation of Intelligence,,150000.0,>$150K AND <$250K,2024-11-01,2024-12-31,INL/WHP,,,Belize,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:53:00'}"
